State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
CA,2008,MajMin,22,80680.6788554804,94655.25965183365,Republican
CA,2008,MajMin,23,107582.86683266234,135372.86959746157,Republican
CA,2008,MajMin,24,177063.81951104366,129290.11850285494,Democrat
CA,2008,MajMin,25,199839.39630239754,83525.7280691668,Democrat
CA,2008,MajMin,26,155796.5195226,120466.4941832263,Democrat
CA,2008,MajMin,27,86914.79888381551,44427.25626837845,Democrat
CA,2008,MajMin,28,165143.94067715682,78227.74607989778,Democrat
CA,2008,MajMin,29,135740.14508742574,68363.43126040221,Democrat
CA,2008,MajMin,30,166360.38825088917,82818.49310100608,Democrat
CA,2008,MajMin,31,112258.92563936407,85341.60379737178,Democrat
CA,2008,MajMin,32,128505.40340157256,67607.222266891,Democrat
CA,2008,MajMin,33,190779.8112698213,110919.39253056473,Democrat
CA,2008,MajMin,34,121645.00818397901,55024.67897848406,Democrat
CA,2008,MajMin,35,101912.21649829802,81278.5546426594,Democrat
CA,2008,MajMin,36,99786.88917012667,94370.26576932729,Democrat
CA,2008,MajMin,37,305893.5949638097,50556.99439486532,Democrat
CA,2008,MajMin,38,124982.98773607347,89351.65144306366,Democrat
CA,2008,MajMin,39,119279.9182917987,121174.84862198617,Republican
CA,2008,MajMin,40,178184.18823919332,57914.781629252815,Democrat
CA,2008,MajMin,41,104263.27764889732,84841.18540426169,Democrat
CA,2008,MajMin,42,116221.57459636846,116465.40219270275,Republican
CA,2008,MajMin,43,167462.3278760804,78901.43817343771,Democrat
CA,2008,MajMin,44,167646.3495081834,50624.033235440016,Democrat
CA,2008,MajMin,45,118855.73648177122,125563.85675470755,Republican
CA,2008,MajMin,46,110554.21494021176,114961.88734160682,Republican
CA,2008,MajMin,47,149335.81539780492,71546.60866082071,Democrat
CA,2008,MajMin,48,138365.48488814928,110103.26685491412,Democrat
CA,2008,MajMin,49,167048.1511200281,170563.12265071383,Republican
CA,2008,MajMin,50,153985.07354889676,138298.82147025893,Democrat
CA,2008,MajMin,51,136441.30028705957,92607.72597138792,Democrat
CA,2008,MajMin,52,158541.79149037143,144158.443213283,Democrat
CA,2008,MajMin,53,152677.56717505274,110709.60735275949,Democrat
CA,2008,Proportional,1,143968.9934145388,148892.39417486478,Republican
CA,2008,Proportional,2,264465.537126475,79348.76663702927,Democrat
CA,2008,Proportional,3,148258.09988795768,140188.5545888518,Democrat
CA,2008,Proportional,4,166495.09208984027,172016.41157609213,Republican
CA,2008,Proportional,5,185722.41940056096,85556.512646557,Democrat
CA,2008,Proportional,6,149462.26389311362,84440.10107961897,Democrat
CA,2008,Proportional,7,149096.44037951346,144803.61932243672,Democrat
CA,2008,Proportional,8,115724.89115752593,107306.06188467212,Democrat
CA,2008,Proportional,9,118600.76814609078,82627.97589714397,Democrat
CA,2008,Proportional,10,133042.2205090117,122784.63202652748,Democrat
CA,2008,Proportional,11,207004.6981671817,82086.65114060856,Democrat
CA,2008,Proportional,12,292318.6852561196,47882.29912108434,Democrat
CA,2008,Proportional,13,281940.30566671584,56609.59345551275,Democrat
CA,2008,Proportional,14,204258.65801719535,64374.12849928055,Democrat
CA,2008,Proportional,15,205567.94700726448,78012.3271603437,Democrat
CA,2008,Proportional,16,105910.92585951641,77927.94105759174,Democrat
CA,2008,Proportional,17,133701.2194258751,48298.34581564217,Democrat
CA,2008,Proportional,18,238513.88986382366,96287.14588842646,Democrat
CA,2008,Proportional,19,159765.77437018402,62803.46465106091,Democrat
CA,2008,Proportional,20,202773.598488845,71398.73428866081,Democrat
CA,2008,Proportional,21,66242.58872538086,91602.50096487445,Republican
CA,2008,Proportional,22,95525.01035251767,106890.86776845333,Republican
CA,2008,Proportional,23,120609.07529896748,137244.32084363155,Republican
CA,2008,Proportional,24,165345.9646412846,109527.69653054627,Democrat
CA,2008,Proportional,25,175193.61089046428,95184.43283322883,Democrat
CA,2008,Proportional,26,172910.78153842842,127300.5387525004,Democrat
CA,2008,Proportional,27,158870.74256895145,62874.977290790106,Democrat
CA,2008,Proportional,28,148188.6519794847,77651.58552774474,Democrat
CA,2008,Proportional,29,133730.53884850332,66904.1185213927,Democrat
CA,2008,Proportional,30,173171.8268555804,86631.59459022919,Democrat
CA,2008,Proportional,31,105126.72465036172,79404.59135888473,Democrat
CA,2008,Proportional,32,117057.19323725531,61322.02729968377,Democrat
CA,2008,Proportional,33,186812.66761475248,97687.63829926065,Democrat
CA,2008,Proportional,34,109939.41302941799,51878.899456977524,Democrat
CA,2008,Proportional,35,116567.82788038357,70520.8332689139,Democrat
CA,2008,Proportional,36,107796.4064215446,114130.19769696862,Republican
CA,2008,Proportional,37,269641.4221409272,51318.60028358567,Democrat
CA,2008,Proportional,38,129326.29093955207,81277.020007892,Democrat
CA,2008,Proportional,39,119638.11091974282,110992.03919448119,Democrat
CA,2008,Proportional,40,157565.00631635878,54786.7889050696,Democrat
CA,2008,Proportional,41,100602.94613198968,79946.89192122954,Democrat
CA,2008,Proportional,42,117553.63054219034,114945.88700251927,Democrat
CA,2008,Proportional,43,203951.61772239272,51144.1482072946,Democrat
CA,2008,Proportional,44,171455.79681036304,59966.102823145535,Democrat
CA,2008,Proportional,45,135012.15557648422,142059.3456570836,Republican
CA,2008,Proportional,46,101623.94818642225,103809.69387979823,Republican
CA,2008,Proportional,47,129921.20550947514,110598.14543767668,Democrat
CA,2008,Proportional,48,156065.09067610776,169564.7336956432,Republican
CA,2008,Proportional,49,136066.91212179628,125275.05188776254,Democrat
CA,2008,Proportional,50,164264.9651425536,139728.6767056928,Democrat
CA,2008,Proportional,51,120862.22452202396,85161.53869448054,Democrat
CA,2008,Proportional,52,136403.45784215245,120112.10490198126,Democrat
CA,2008,Proportional,53,164836.76623883747,120691.74887857582,Democrat
CA,2008,algorithmic-compact,1,141839.93716239242,176644.63606242865,Republican
CA,2008,algorithmic-compact,2,249913.46705000298,90573.37415870863,Democrat
CA,2008,algorithmic-compact,3,154782.03831918584,112585.83549948025,Democrat
CA,2008,algorithmic-compact,4,150682.671661451,189239.3276211076,Republican
CA,2008,algorithmic-compact,5,209407.20141054134,82916.51087128324,Democrat
CA,2008,algorithmic-compact,6,157277.18028562109,89666.05192685721,Democrat
CA,2008,algorithmic-compact,7,155636.82519009017,116887.26535844756,Democrat
CA,2008,algorithmic-compact,8,119958.28577013763,111638.99215715574,Democrat
CA,2008,algorithmic-compact,9,140997.065291034,91182.75592312848,Democrat
CA,2008,algorithmic-compact,10,111288.10578438338,104907.19680930985,Democrat
CA,2008,algorithmic-compact,11,213397.13390650312,95346.30461704596,Democrat
CA,2008,algorithmic-compact,12,289363.0409567701,47263.06002498367,Democrat
CA,2008,algorithmic-compact,13,282180.6077936217,56663.705423099906,Democrat
CA,2008,algorithmic-compact,14,210251.7850588643,63782.281225376246,Democrat
CA,2008,algorithmic-compact,15,189818.676802737,60551.126002145626,Democrat
CA,2008,algorithmic-compact,16,94152.6683106024,82601.83565309572,Democrat
CA,2008,algorithmic-compact,17,133117.49798679486,51202.31742240206,Democrat
CA,2008,algorithmic-compact,18,245785.52418299258,98364.84520432485,Democrat
CA,2008,algorithmic-compact,19,178262.95140489718,70935.07077204663,Democrat
CA,2008,algorithmic-compact,20,182325.3269165574,68187.86109960082,Democrat
CA,2008,algorithmic-compact,21,70337.73687494335,88162.75059658242,Republican
CA,2008,algorithmic-compact,22,94532.75681115697,107249.05942531413,Republican
CA,2008,algorithmic-compact,23,101453.23238713977,119137.63367771846,Republican
CA,2008,algorithmic-compact,24,176316.34279423018,128642.44981629554,Democrat
CA,2008,algorithmic-compact,25,186221.3942283675,88291.12269088475,Democrat
CA,2008,algorithmic-compact,26,160735.83210619667,124131.77301256839,Democrat
CA,2008,algorithmic-compact,27,123641.24226398508,60442.67231677018,Democrat
CA,2008,algorithmic-compact,28,165333.2109960092,89053.23902591015,Democrat
CA,2008,algorithmic-compact,29,135700.33878354897,66835.87290542909,Democrat
CA,2008,algorithmic-compact,30,173329.93495344065,87850.33834328024,Democrat
CA,2008,algorithmic-compact,31,114861.30405945334,91821.84272677993,Democrat
CA,2008,algorithmic-compact,32,128351.95403315221,66276.22223024418,Democrat
CA,2008,algorithmic-compact,33,186033.88446361266,100152.36614978252,Democrat
CA,2008,algorithmic-compact,34,114132.21633794687,51462.28014710182,Democrat
CA,2008,algorithmic-compact,35,105949.46863480945,80574.00284209423,Democrat
CA,2008,algorithmic-compact,36,99681.42098260246,104420.79524409425,Republican
CA,2008,algorithmic-compact,37,241203.4061997763,59719.45485913892,Democrat
CA,2008,algorithmic-compact,38,138075.88563854984,69768.11180123087,Democrat
CA,2008,algorithmic-compact,39,111161.86136641848,101811.38506080251,Democrat
CA,2008,algorithmic-compact,40,135855.1585051177,62034.172111021835,Democrat
CA,2008,algorithmic-compact,41,102415.68626158459,83829.71283349558,Democrat
CA,2008,algorithmic-compact,42,112193.26118705152,110547.43048022712,Democrat
CA,2008,algorithmic-compact,43,224536.47631220287,53052.26592449933,Democrat
CA,2008,algorithmic-compact,44,186282.90836177295,53650.53343350379,Democrat
CA,2008,algorithmic-compact,45,133990.47443108037,142390.67490447767,Republican
CA,2008,algorithmic-compact,46,109331.07216280291,111423.51980000142,Republican
CA,2008,algorithmic-compact,47,148317.7293872384,83258.26894980548,Democrat
CA,2008,algorithmic-compact,48,142587.4989541194,154482.46024265586,Republican
CA,2008,algorithmic-compact,49,161930.1298584838,150943.2507929697,Democrat
CA,2008,algorithmic-compact,50,144212.25229242595,130789.17129847406,Democrat
CA,2008,algorithmic-compact,51,127413.60473294984,82892.9167416238,Democrat
CA,2008,algorithmic-compact,52,148996.18119015286,130596.80134225266,Democrat
CA,2008,algorithmic-compact,53,158919.15120249504,114946.0944409399,Democrat
CA,2008,current,1,141839.93716239242,176644.63606242865,Republican
CA,2008,current,2,249913.46705000298,90573.37415870863,Democrat
CA,2008,current,3,154782.03831918584,112585.83549948025,Democrat
CA,2008,current,4,150682.671661451,189239.3276211076,Republican
CA,2008,current,5,209407.20141054134,82916.51087128324,Democrat
CA,2008,current,6,157277.18028562109,89666.05192685721,Democrat
CA,2008,current,7,155636.82519009017,116887.26535844756,Democrat
CA,2008,current,8,119958.28577013763,111638.99215715574,Democrat
CA,2008,current,9,140997.065291034,91182.75592312848,Democrat
CA,2008,current,10,111288.10578438338,104907.19680930985,Democrat
CA,2008,current,11,213397.13390650312,95346.30461704596,Democrat
CA,2008,current,12,289363.0409567701,47263.06002498367,Democrat
CA,2008,current,13,282180.6077936217,56663.705423099906,Democrat
CA,2008,current,14,210251.7850588643,63782.281225376246,Democrat
CA,2008,current,15,189818.676802737,60551.126002145626,Democrat
CA,2008,current,16,94152.6683106024,82601.83565309572,Democrat
CA,2008,current,17,133117.49798679486,51202.31742240206,Democrat
CA,2008,current,18,245785.52418299258,98364.84520432485,Democrat
CA,2008,current,19,178262.95140489718,70935.07077204663,Democrat
CA,2008,current,20,182325.3269165574,68187.86109960082,Democrat
CA,2008,current,21,70337.73687494335,88162.75059658242,Republican
CA,2008,current,22,94532.75681115697,107249.05942531413,Republican
CA,2008,current,23,101453.23238713977,119137.63367771846,Republican
CA,2008,current,24,176316.34279423018,128642.44981629554,Democrat
CA,2008,current,25,186221.3942283675,88291.12269088475,Democrat
CA,2008,current,26,160735.83210619667,124131.77301256839,Democrat
CA,2008,current,27,123641.24226398508,60442.67231677018,Democrat
CA,2008,current,28,165333.2109960092,89053.23902591015,Democrat
CA,2008,current,29,135700.33878354897,66835.87290542909,Democrat
CA,2008,current,30,173329.93495344065,87850.33834328024,Democrat
CA,2008,current,31,114861.30405945334,91821.84272677993,Democrat
CA,2008,current,32,128351.95403315221,66276.22223024418,Democrat
CA,2008,current,33,186033.88446361266,100152.36614978252,Democrat
CA,2008,current,34,114132.21633794687,51462.28014710182,Democrat
CA,2008,current,35,105949.46863480945,80574.00284209423,Democrat
CA,2008,current,36,99681.42098260246,104420.79524409425,Republican
CA,2008,current,37,241203.4061997763,59719.45485913892,Democrat
CA,2008,current,38,138075.88563854984,69768.11180123087,Democrat
CA,2008,current,39,111161.86136641848,101811.38506080251,Democrat
CA,2008,current,40,135855.1585051177,62034.172111021835,Democrat
CA,2008,current,41,102415.68626158459,83829.71283349558,Democrat
CA,2008,current,42,112193.26118705152,110547.43048022712,Democrat
CA,2008,current,43,224536.47631220287,53052.26592449933,Democrat
CA,2008,current,44,186282.90836177295,53650.53343350379,Democrat
CA,2008,current,45,133990.47443108037,142390.67490447767,Republican
CA,2008,current,46,109331.07216280291,111423.51980000142,Republican
CA,2008,current,47,148317.7293872384,83258.26894980548,Democrat
CA,2008,current,48,142587.4989541194,154482.46024265586,Republican
CA,2008,current,49,161930.1298584838,150943.2507929697,Democrat
CA,2008,current,50,144212.25229242595,130789.17129847406,Democrat
CA,2008,current,51,127413.60473294984,82892.9167416238,Democrat
CA,2008,current,52,148996.18119015286,130596.80134225266,Democrat
CA,2008,current,53,158919.15120249504,114946.0944409399,Democrat
CA,2012,Compact,1,99500.82443615008,122067.71539581913,Republican
CA,2012,Compact,2,189053.77555447322,65643.56603174079,Democrat
CA,2012,Compact,3,154619.06028863753,78056.59431287136,Democrat
CA,2012,Compact,4,103895.37512505997,149624.20705568464,Republican
CA,2012,Compact,5,106219.09478097703,72640.84208018851,Democrat
CA,2012,Compact,6,110875.92766407265,73392.0096046319,Democrat
CA,2012,Compact,7,108864.36619062812,83101.9035017142,Democrat
CA,2012,Compact,8,102369.87531192161,97196.39871565712,Democrat
CA,2012,Compact,9,82318.69543054077,69211.02921239765,Democrat
CA,2012,Compact,10,89554.39290421942,86212.13291622815,Democrat
CA,2012,Compact,11,153514.59962000026,76957.61439260532,Democrat
CA,2012,Compact,12,242830.9161816718,39024.91868846854,Democrat
CA,2012,Compact,13,252524.8427985608,49375.58671752295,Democrat
CA,2012,Compact,14,146243.95941216982,49972.04968696441,Democrat
CA,2012,Compact,15,174052.59016223793,70440.18606343794,Democrat
CA,2012,Compact,16,82505.75080491946,105954.37957758954,Republican
CA,2012,Compact,17,154013.1353443765,43265.78600567408,Democrat
CA,2012,Compact,18,135082.70371390312,53878.792355195554,Democrat
CA,2012,Compact,19,116824.53897500258,43722.74991964085,Democrat
CA,2012,Compact,20,112873.8445223972,45827.046763817736,Democrat
CA,2012,Compact,21,63870.206991919615,64134.27598195909,Republican
CA,2012,Compact,22,47522.71868086858,68418.12171749063,Republican
CA,2012,Compact,23,56026.74383709572,86895.84405319912,Republican
CA,2012,Compact,24,143812.08068991138,117362.29340901444,Democrat
CA,2012,Compact,25,143598.6309007637,60285.86278678712,Democrat
CA,2012,Compact,26,117232.26131076957,104722.49412701488,Democrat
CA,2012,Compact,27,77247.22186380149,41076.4384922772,Democrat
CA,2012,Compact,28,127608.73688232129,62832.45179455582,Democrat
CA,2012,Compact,29,98410.98899506635,48608.69965639726,Democrat
CA,2012,Compact,30,126322.21421359351,72323.07479239503,Democrat
CA,2012,Compact,31,92199.62517178553,71661.67193661691,Democrat
CA,2012,Compact,32,85744.42968316228,42243.255545159715,Democrat
CA,2012,Compact,33,134751.35172338726,71947.76307818864,Democrat
CA,2012,Compact,34,86977.20727293375,39340.292823983946,Democrat
CA,2012,Compact,35,92257.41534315348,80255.53642582867,Democrat
CA,2012,Compact,36,84780.93701943338,85297.01783095713,Republican
CA,2012,Compact,37,179794.99068024434,34687.061391407384,Democrat
CA,2012,Compact,38,96503.89135786708,51845.01711853394,Democrat
CA,2012,Compact,39,103180.83604370328,117953.65964157734,Republican
CA,2012,Compact,40,93695.24080451178,45753.76108050231,Democrat
CA,2012,Compact,41,93645.16502396182,82242.81822036137,Democrat
CA,2012,Compact,42,93081.82547154839,96367.61494988976,Republican
CA,2012,Compact,43,181631.8864134836,32849.897923385484,Democrat
CA,2012,Compact,44,116888.50646842031,59304.28715296334,Democrat
CA,2012,Compact,45,116957.0016728777,139974.93505065207,Republican
CA,2012,Compact,46,84877.2569167519,99283.98021928496,Republican
CA,2012,Compact,47,124493.33425670491,44850.97901884009,Democrat
CA,2012,Compact,48,112986.74730991281,136390.00308309012,Republican
CA,2012,Compact,49,113807.31166315728,122256.43827344292,Republican
CA,2012,Compact,50,112629.5153461055,110659.83806279354,Democrat
CA,2012,Compact,51,99424.65701137354,74405.06429382338,Democrat
CA,2012,Compact,52,102347.8884348949,102873.19140277435,Republican
CA,2012,Compact,53,119600.90532259132,101854.84966700095,Democrat
CA,2012,Competitive,1,100195.64012501448,106074.18660897756,Republican
CA,2012,Competitive,2,189002.64950599783,65623.30106255277,Democrat
CA,2012,Competitive,3,113859.7442004387,77197.8384231682,Democrat
CA,2012,Competitive,4,97533.47032381245,102075.89108106637,Republican
CA,2012,Competitive,5,118901.04274583695,94994.19658118328,Democrat
CA,2012,Competitive,6,112927.27355572826,101850.2319970527,Democrat
CA,2012,Competitive,7,114338.0190121206,109998.41734683393,Democrat
CA,2012,Competitive,8,102660.77563553485,91772.10264048388,Democrat
CA,2012,Competitive,9,90793.71709584106,88869.08778522396,Democrat
CA,2012,Competitive,10,121291.00434751541,86972.32407380301,Democrat
CA,2012,Competitive,11,159872.62712798885,62589.428412381574,Democrat
CA,2012,Competitive,12,243321.1866935684,39121.43814434163,Democrat
CA,2012,Competitive,13,252532.8066022572,49400.441669509004,Democrat
CA,2012,Competitive,14,142718.77085460068,48466.93529290994,Democrat
CA,2012,Competitive,15,169602.0740975391,66123.8708690123,Democrat
CA,2012,Competitive,16,65597.62229914297,66874.55599633668,Republican
CA,2012,Competitive,17,106845.91180867696,36987.62153173785,Democrat
CA,2012,Competitive,18,158479.3099070898,63256.37578171227,Democrat
CA,2012,Competitive,19,138775.12098434323,52775.93479927331,Democrat
CA,2012,Competitive,20,112873.84208792262,45827.04606793866,Democrat
CA,2012,Competitive,21,49852.878971396945,69638.4071226392,Republican
CA,2012,Competitive,22,62062.32223532157,73002.57414102746,Republican
CA,2012,Competitive,23,92617.93419957322,108989.19085407772,Republican
CA,2012,Competitive,24,130266.10447156969,109432.43532253876,Democrat
CA,2012,Competitive,25,122009.25954571184,68798.24649260934,Democrat
CA,2012,Competitive,26,126038.11710447818,92744.29553033314,Democrat
CA,2012,Competitive,27,114882.73849986179,61009.604541325774,Democrat
CA,2012,Competitive,28,118477.34358752615,56730.00278508483,Democrat
CA,2012,Competitive,29,98088.91343568756,48770.080747373046,Democrat
CA,2012,Competitive,30,124523.47047410325,62813.3967865086,Democrat
CA,2012,Competitive,31,99528.02066171318,86073.47340618516,Democrat
CA,2012,Competitive,32,72869.38665340672,40191.05516665822,Democrat
CA,2012,Competitive,33,127463.3737807218,64220.23946297444,Democrat
CA,2012,Competitive,34,95060.31477797475,37466.52423723727,Democrat
CA,2012,Competitive,35,90111.78192842388,57719.64441326172,Democrat
CA,2012,Competitive,36,90097.22142662673,99830.69006366865,Republican
CA,2012,Competitive,37,211237.8973359798,37110.064369822954,Democrat
CA,2012,Competitive,38,116174.79972890824,43807.70082135909,Democrat
CA,2012,Competitive,39,91870.80829897545,85959.994828544,Democrat
CA,2012,Competitive,40,103745.50447688965,41604.55750866113,Democrat
CA,2012,Competitive,41,86092.82746403992,79175.9611587401,Democrat
CA,2012,Competitive,42,98019.82324317361,94019.76493468134,Democrat
CA,2012,Competitive,43,137600.77229771376,38585.528325602405,Democrat
CA,2012,Competitive,44,124950.81706317581,83283.08681673423,Democrat
CA,2012,Competitive,45,112586.6832289687,131172.49860153117,Republican
CA,2012,Competitive,46,87515.13450201722,101338.02945006179,Republican
CA,2012,Competitive,47,99976.54158197838,94642.01260093493,Democrat
CA,2012,Competitive,48,101938.81804138178,122145.31060868008,Republican
CA,2012,Competitive,49,115423.79143467918,122427.63931952292,Republican
CA,2012,Competitive,50,107599.73132265257,109386.22521883831,Republican
CA,2012,Competitive,51,87097.4704792252,69362.71165205308,Democrat
CA,2012,Competitive,52,114480.58651159225,92555.06729039727,Democrat
CA,2012,Competitive,53,119264.20222357941,105666.75925483154,Democrat
CA,2012,Dem,1,80084.33987254417,124440.77277698758,Republican
CA,2012,Dem,2,163782.89196144947,74904.33752265095,Democrat
CA,2012,Dem,3,141026.1301836979,74595.60564831503,Democrat
CA,2012,Dem,4,106994.18573295316,108001.41313834192,Republican
CA,2012,Dem,5,137248.42350889248,75802.53152993775,Democrat
CA,2012,Dem,6,110976.99871078185,80575.61153878031,Democrat
CA,2012,Dem,7,123335.13574230645,77009.28210858842,Democrat
CA,2012,Dem,8,97292.5431297727,106187.19175728926,Republican
CA,2012,Dem,9,85067.78034795736,72984.70663528454,Democrat
CA,2012,Dem,10,123432.81163030223,66548.04688777623,Democrat
CA,2012,Dem,11,152591.5325467004,76991.38383337503,Democrat
CA,2012,Dem,12,242603.72325845168,38972.84924088146,Democrat
CA,2012,Dem,13,252533.1803334918,49400.5727886924,Democrat
CA,2012,Dem,14,146471.15233538084,50024.11913454791,Democrat
CA,2012,Dem,15,165105.0773571343,60722.868279987495,Democrat
CA,2012,Dem,16,61243.45464320955,60245.85406423201,Democrat
CA,2012,Dem,17,109675.99116800724,38538.825992815015,Democrat
CA,2012,Dem,18,163477.07622839324,64895.13126383114,Democrat
CA,2012,Dem,19,127635.24691668458,48155.68459465892,Democrat
CA,2012,Dem,20,113768.7821765507,85406.40854046485,Democrat
CA,2012,Dem,21,47752.64248669482,63153.14060957845,Republican
CA,2012,Dem,22,104073.67976291303,140521.67744107643,Republican
CA,2012,Dem,23,54213.213064225776,82546.09041140362,Republican
CA,2012,Dem,24,129892.08381803884,100087.14965727579,Democrat
CA,2012,Dem,25,138815.1430640874,60372.76177052194,Democrat
CA,2012,Dem,26,126133.44196726166,97950.43045109011,Democrat
CA,2012,Dem,27,73864.54749916462,63350.60571574347,Democrat
CA,2012,Dem,28,116677.46086935859,64751.08685825538,Democrat
CA,2012,Dem,29,97286.28312421746,48879.61783989006,Democrat
CA,2012,Dem,30,121233.22128562922,65336.016221657614,Democrat
CA,2012,Dem,31,97927.3510184173,77598.66014823542,Democrat
CA,2012,Dem,32,90219.07409692399,47119.57668215782,Democrat
CA,2012,Dem,33,140365.82736386714,72955.73370493342,Democrat
CA,2012,Dem,34,88980.91054196133,39936.1752246656,Democrat
CA,2012,Dem,35,84981.97247068955,73293.65465311093,Democrat
CA,2012,Dem,36,84563.24844010535,84977.84684271218,Republican
CA,2012,Dem,37,146990.64048534632,43776.91756236003,Democrat
CA,2012,Dem,38,95629.82222191758,63229.031445349,Democrat
CA,2012,Dem,39,127396.19141217189,153162.03831660553,Republican
CA,2012,Dem,40,102822.76363508336,47091.73593743201,Democrat
CA,2012,Dem,41,90976.18292995315,81774.28823066276,Democrat
CA,2012,Dem,42,90876.203192816,74705.0680938063,Democrat
CA,2012,Dem,43,188797.4292546612,33788.40858854109,Democrat
CA,2012,Dem,44,118334.32278365179,51413.44809535257,Democrat
CA,2012,Dem,45,94021.08232374571,110702.0005750239,Republican
CA,2012,Dem,46,94189.60140511124,109702.4319254653,Republican
CA,2012,Dem,47,131406.00717455236,94643.41606305425,Democrat
CA,2012,Dem,48,121147.69201025387,69559.42355061507,Democrat
CA,2012,Dem,49,108791.50237179062,107508.15453374364,Democrat
CA,2012,Dem,50,108426.36189772637,114873.10703665054,Republican
CA,2012,Dem,51,97745.35614100944,73337.05094584986,Democrat
CA,2012,Dem,52,99441.04723585796,90590.48057278321,Democrat
CA,2012,Dem,53,123329.23486612794,109433.57701695857,Democrat
CA,2012,GOP,1,95389.72825619225,111875.76790624768,Republican
CA,2012,GOP,2,185025.76631108535,64348.38493421077,Democrat
CA,2012,GOP,3,104563.16401392235,107034.02586864319,Republican
CA,2012,GOP,4,111292.15912869909,133987.39812881482,Republican
CA,2012,GOP,5,134459.61380893353,65461.8066167082,Democrat
CA,2012,GOP,6,104391.62746678854,62341.996596372155,Democrat
CA,2012,GOP,7,108336.08554158709,114802.45004443997,Republican
CA,2012,GOP,8,97360.84945066039,91670.141562844,Democrat
CA,2012,GOP,9,88071.75452602611,64519.90269301027,Democrat
CA,2012,GOP,10,109052.03001236767,105860.78946366435,Democrat
CA,2012,GOP,11,156274.2315530964,67867.01020440031,Democrat
CA,2012,GOP,12,242999.85210915928,39057.00220368344,Democrat
CA,2012,GOP,13,252532.8063094281,49400.441562424596,Democrat
CA,2012,GOP,14,143040.1054390101,48531.37123356828,Democrat
CA,2012,GOP,15,175423.25802587875,66403.86336876417,Democrat
CA,2012,GOP,16,69366.36276862423,56483.054648990474,Democrat
CA,2012,GOP,17,107869.47080420364,37391.74257757332,Democrat
CA,2012,GOP,18,173875.4472480993,69556.24502403656,Democrat
CA,2012,GOP,19,118634.74817042971,45059.50881018213,Democrat
CA,2012,GOP,20,127209.56333891687,48012.03506520306,Democrat
CA,2012,GOP,21,47413.718865502255,69382.79242821306,Republican
CA,2012,GOP,22,61201.52071046354,75788.96218436048,Republican
CA,2012,GOP,23,93948.64992552946,112932.76574472096,Republican
CA,2012,GOP,24,124608.12271028972,91761.9121595985,Democrat
CA,2012,GOP,25,127179.6379232103,69780.70315970654,Democrat
CA,2012,GOP,26,130595.63029691661,109825.38426094619,Democrat
CA,2012,GOP,27,115712.08451807156,45991.409794429004,Democrat
CA,2012,GOP,28,107931.87937059693,56800.11421199803,Democrat
CA,2012,GOP,29,97401.44197519124,48938.621760792885,Democrat
CA,2012,GOP,30,126128.1513590525,63368.757168961856,Democrat
CA,2012,GOP,31,91302.620294258,70262.16342601049,Democrat
CA,2012,GOP,32,85257.55981431816,44855.46728583921,Democrat
CA,2012,GOP,33,136063.33573157992,71455.96544858483,Democrat
CA,2012,GOP,34,80073.38825653198,37948.0649921337,Democrat
CA,2012,GOP,35,88516.66907445528,55440.5894578819,Democrat
CA,2012,GOP,36,94786.36395599908,104771.9649528466,Republican
CA,2012,GOP,37,196390.91832659207,37538.220726556225,Democrat
CA,2012,GOP,38,97906.13441513889,66455.89280327674,Democrat
CA,2012,GOP,39,98681.90208833912,100670.37356807449,Republican
CA,2012,GOP,40,114761.06319611392,40075.11045611177,Democrat
CA,2012,GOP,41,88832.75808046726,74209.55975247128,Democrat
CA,2012,GOP,42,101063.18730265052,104678.69505982152,Republican
CA,2012,GOP,43,148546.3367633499,37410.61357223337,Democrat
CA,2012,GOP,44,124879.13131732332,43865.28045218131,Democrat
CA,2012,GOP,45,113520.65982297214,132884.82288526837,Republican
CA,2012,GOP,46,84522.41504118823,97092.03080790324,Republican
CA,2012,GOP,47,102884.28381063946,98072.84019236878,Democrat
CA,2012,GOP,48,129802.06538884579,158591.9747241942,Republican
CA,2012,GOP,49,104217.68878890734,105366.48556851267,Republican
CA,2012,GOP,50,117888.23806061927,111323.33610448561,Democrat
CA,2012,GOP,51,86862.96817970052,66233.78779832073,Democrat
CA,2012,GOP,52,99300.24710065873,96927.98715052029,Democrat
CA,2012,GOP,53,118298.60325141656,96156.41142689266,Democrat
CA,2012,MajMin,1,89801.8253475021,128428.74380359103,Republican
CA,2012,MajMin,2,188724.49919831526,65520.49645215472,Democrat
CA,2012,MajMin,3,135879.49135410972,74442.3545409045,Democrat
CA,2012,MajMin,4,113432.42505335523,157978.7853557851,Republican
CA,2012,MajMin,5,101100.84283688571,93528.23603816463,Democrat
CA,2012,MajMin,6,110883.65503296921,74965.40910117503,Democrat
CA,2012,MajMin,7,102621.91871215773,70452.01156567526,Democrat
CA,2012,MajMin,8,103471.13118217821,99794.04383784893,Democrat
CA,2012,MajMin,9,117606.48335372031,75193.38594103688,Democrat
CA,2012,MajMin,10,92242.29813808658,87648.3945333067,Democrat
CA,2012,MajMin,11,154414.0707153522,73171.31705221465,Democrat
CA,2012,MajMin,12,242830.76889151178,39024.8921227936,Democrat
CA,2012,MajMin,13,252158.52606908235,49311.60031218267,Democrat
